"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1061","서울특별시 강남구 대치동","916-21","0916","0021","(916-21)","56.1600","32.8400","202512","22","76,700","2","개인","개인","2004","삼성로69길 38","-","중개거래","서울 강남구","26.01.12"
"1062","서울특별시 송파구 송파동","182-1","0182","0001","파인빌리지","61.0200","28.3700","202512","22","48,400","4","개인","개인","2003","송파대로34가길 32","-","중개거래","서울 송파구","26.01.28"
"1063","서울특별시 송파구 삼전동","65-2","0065","0002","어반하임","21.8000","14.7400","202512","22","57,300","6","개인","개인","2019","백제고분로28길 23-16","-","중개거래","경기 용인시 수지구, 서울 송파구","26.04.14"
"1064","서울특별시 강남구 대치동","916-15","0916","0015","(916-15)","26.8800","15.3900","202512","22","39,000","2","개인","개인","2009","삼성로69길 44","-","중개거래","서울 강남구","25.12.30"
"1065","서울특별시 송파구 삼전동","13-1","0013","0001","다명하이츠","77.0300","39.9000","202512","22","78,000","2","개인","개인","2001","삼전로10길 12","-","중개거래","서울 송파구","26.02.10"
"1066","서울특별시 송파구 석촌동","251-13","0251","0013","(251-13)","83.7900","41.3900","202512","22","52,000","5","개인","개인","2004","가락로5길 4-12","-","중개거래","서울 송파구","26.01.26"
"1067","서울특별시 송파구 석촌동","282-14","0282","0014","(282-14)","22.4400","11.0800","202512","22","22,300","4","개인","개인","2002","백제고분로40길 14-7","-","중개거래","서울 송파구","26.01.09"
"1068","서울특별시 송파구 석촌동","159-2","0159","0002","엘림주택","20.6400","13.7520","202512","22","17,500","4","개인","개인","2000","석촌호수로20길 7","-","중개거래","서울 송파구","25.12.23"
"1069","서울특별시 강남구 일원동","629-14","0629","0014","블루미어2차","16.5200","19.1200","202512","22","69,000","4","개인","법인","2024","개포로128길 17","-","중개거래","서울 강남구","26.04.30"
"1070","서울특별시 서초구 서초동","1508-15","1508","0015","한울터","66.3700","33.9600","202512","22","63,400","2","개인","개인","2003","명달로26길 37","-","중개거래","서울 서초구","26.03.05"
"1071","서울특별시 강동구 길동","341-18","0341","0018","선경하이빌","19.5800","12.5300","202512","22","31,000","3","개인","법인","2018","천중로49가길 33-14","-","중개거래","서울 강동구","26.03.03"
"1072","서울특별시 관악구 신림동","1563-41","1563","0041","정호빌라가동(1563-41)","29.1900","18.9900","202512","22","8,000","-1","개인","개인","1994","미성5길 26-8","-","직거래","-","25.12.24"
"1073","서울특별시 송파구 오금동","54-9","0054","0009","현대파크빌라","36.2200","25.0800","202512","22","22,000","1","개인","개인","1991","동남로23가길 20-3","-","중개거래","서울 송파구","26.01.30"
"1074","서울특별시 송파구 오금동","149-1","0149","0001","골든빌리지","36.1400","24.8800","202512","22","44,500","4","개인","개인","2018","성내천로12길 3-8","-","중개거래","서울 송파구","26.02.11"
"1075","서울특별시 서초구 반포동","712-7","0712","0007","벨뷰반포","29.6000","19.0601","202512","22","80,000","4","개인","개인","2022","주흥15길 29","-","중개거래","경기 과천시, 서울 서초구","26.02.23"
"1076","서울특별시 관악구 신림동","1551-7","1551","0007","태남빌라","52.2700","29.3000","202512","22","19,400","3","개인","개인","1991","신림로17길 80","-","중개거래","서울 관악구","26.02.24"
"1077","서울특별시 관악구 신림동","11-8","0011","0008","신림뉴씨엘(11-8)","46.4400","26.5100","202512","22","47,300","6","개인","개인","2017","남부순환로182길 30","-","중개거래","서울 관악구","26.02.20"
"1078","서울특별시 서초구 서초동","1508-11","1508","0011","다올","29.6100","20.7140","202512","22","76,000","4","개인","개인","2023","명달로26길 49","-","중개거래","서울 서초구","26.01.16"
"1079","서울특별시 송파구 마천동","211-12","0211","0012","성광빌라트","61.4600","28.8750","202512","22","85,000","2","개인","개인","2002","성내천로 284-1","-","중개거래","서울 송파구","26.04.28"
"1080","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","24.6900","17.7800","202512","22","29,720","3","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1081","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","21.9400","15.8000","202512","22","26,977","3","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1082","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","22.1600","15.9500","202512","22","27,962","3","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1083","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","20.8000","14.9700","202512","22","26,510","3","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1084","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","22.4700","16.1800","202512","22","26,905","2","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1085","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","24.6900","17.7800","202512","22","29,563","2","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1086","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","21.9400","15.8000","202512","22","26,838","2","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1087","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","22.1600","15.9500","202512","22","27,822","2","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1088","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","20.8000","14.9700","202512","22","26,378","2","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1089","서울특별시 양천구 목동","721-12","0721","0012","다원샤인빌","19.4000","14.9400","202512","22","15,000","4","개인","개인","2007","목동중앙남로3가길 97","-","중개거래","서울 양천구","25.12.24"
"1090","서울특별시 양천구 목동","318-231","0318","0231","오렌지빌(318-231)","48.6000","29.3750","202512","22","27,500","5","개인","개인","2007","목동중앙본로7가길 26-10","-","중개거래","서울 양천구","25.12.24"
"1091","서울특별시 양천구 목동","521-1","0521","0001","백문하우스","26.1400","16.4900","202512","22","30,500","5","개인","개인","2017","목동중앙북로 124","-","중개거래","서울 양천구","26.02.03"
"1092","서울특별시 금천구 독산동","971-21","0971","0021","성공리치빌2차","28.7200","19.9339","202512","22","25,900","2","개인","개인","2018","시흥대로148길 70","-","중개거래","서울 금천구","25.12.30"
"1093","서울특별시 구로구 개봉동","346-38","0346","0038","디자인아트빌","29.9700","16.9500","202512","22","15,300","4","개인","개인","2013","개봉로11길 18-22","-","중개거래","서울 구로구","26.02.26"
"1094","서울특별시 구로구 개봉동","345-10","0345","0010","카사펠리즈(345-10)","39.8400","27.7900","202512","22","15,300","4","개인","개인","2002","개봉로11길 18-11","-","중개거래","서울 구로구","26.01.19"
"1095","서울특별시 강서구 화곡동","362-23","0362","0023","더메르씨엘","28.4300","18.9800","202512","22","23,000","5","개인","개인","2020","가로공원로78가길 27","-","중개거래","서울 강서구","26.01.22"
"1096","서울특별시 강서구 화곡동","870-8","0870","0008","동양하우징103동","39.2600","26.4200","202512","22","27,000","6","개인","개인","2016","곰달래로41길 25","-","중개거래","서울 강서구, 서울 양천구","26.03.06"
"1097","서울특별시 강서구 화곡동","818-11","0818","0011","성훈에이스빌","53.3900","27.6000","202512","22","18,680","2","개인","개인","2002","등촌로13다길 40-34","-","중개거래","서울 강서구","26.01.13"
"1098","서울특별시 강서구 화곡동","996-10","0996","0010","은송월드빌(996-10)","59.9900","33.0600","202512","22","17,000","-1","개인","개인","2002","화곡로55길 21-12","-","중개거래","서울 강서구","26.01.13"
"1099","서울특별시 강서구 화곡동","42-121","0042","0121","서모팰리스(42-121)","58.9200","30.3750","202512","22","20,300","4","개인","개인","2004","까치산로18라길 5-44","-","중개거래","서울 광진구","26.02.26"
"1100","서울특별시 강서구 화곡동","163-27","0163","0027","광산빌라(163-27)","58.6600","29.6300","202512","22","13,000","-1","개인","개인","2001","곰달래로31마길 11","-","중개거래","서울 구로구","26.01.30"
"1101","서울특별시 동작구 상도동","301-51","0301","0051","킹스와이드(301-51)","44.5200","31.1000","202512","22","40,000","5","개인","개인","2014","국사봉10길 72","-","중개거래","서울 동작구","26.04.24"
"1102","서울특별시 동작구 상도동","279-101","0279","0101","태성빌라","54.7700","35.9100","202512","22","51,500","-1","개인","개인","1992","성대로6마길 4-1","-","중개거래","서울 동작구","26.02.09"
"1103","서울특별시 동작구 사당동","449-27","0449","0027","미래하이빌(449-27)","64.2100","36.4510","202512","22","55,000","4","개인","개인","2018","남부순환로255나길 6","-","중개거래","서울 동작구","26.03.19"
"1104","서울특별시 동작구 상도동","283-46","0283","0046","예가스위트","38.7800","28.2000","202512","22","70,500","4","개인","개인","2015","국사봉1길 174","-","중개거래","서울 동작구","26.03.31"
"1105","서울특별시 영등포구 신길동","310-25","0310","0025","해밀리움2동","28.7500","19.7000","202512","22","50,500","3","개인","개인","2023","가마산로61길 20-16","-","중개거래","서울 영등포구","26.01.16"
"1106","서울특별시 영등포구 신길동","4-26","0004","0026","(4-26)","29.8800","16.9550","202512","22","25,000","1","개인","개인","1992","여의대방로59길 30-6","-","중개거래","서울 영등포구","25.12.30"
"1107","서울특별시 영등포구 신길동","1-11","0001","0011","(1-11)","55.7700","35.3100","202512","22","48,300","4","개인","개인","2009","여의대방로61길 18-1","-","직거래","-","25.12.29"
"1108","서울특별시 영등포구 신길동","4-26","0004","0026","(4-26)","19.4400","16.5290","202512","22","20,000","2","개인","개인","1992","여의대방로59길 30-6","-","중개거래","서울 영등포구","25.12.26"
"1109","서울특별시 영등포구 신길동","310-25","0310","0025","해밀리움2동","23.3300","15.9800","202512","22","41,000","5","개인","개인","2023","가마산로61길 20-16","-","중개거래","서울 영등포구","26.02.11"
"1110","서울특별시 동작구 상도동","210-193","0210","0193","모건하이빌(210-193)","50.1600","30.0700","202512","22","45,000","4","개인","개인","2014","양녕로 185","-","중개거래","서울 동작구","26.02.27"
"1111","서울특별시 구로구 구로동","522-16","0522","0016","(522-16)","63.0000","42.3400","202512","22","26,800","2","개인","개인","1986","구로중앙로28가길 21-20","-","직거래","-","26.01.29"
"1112","서울특별시 구로구 온수동","13-1","0013","0001","디아이빌3차","46.8400","30.0900","202512","22","31,000","6","개인","개인","2015","부일로5길 22-6","-","중개거래","서울 구로구","26.03.03"
"1113","서울특별시 구로구 온수동","13-1","0013","0001","디아이빌3차","46.8400","30.0900","202512","22","32,000","6","개인","개인","2015","부일로5길 22-6","20260119","중개거래","서울 구로구","-"
"1114","서울특별시 양천구 신월동","453-13","0453","0013","동주빌라","36.9200","32.8000","202512","22","12,000","-1","개인","개인","1990","중앙로57길 28","-","중개거래","서울 양천구","26.01.15"
"1115","서울특별시 영등포구 도림동","205-14","0205","0014","노블레스(205-14)","76.4400","37.1600","202512","22","50,000","3","개인","개인","2004","도영로11길 3-10","-","중개거래","서울 영등포구","26.03.13"
"1116","서울특별시 양천구 목동","713-14","0713","0014","엠펠리체","26.3300","12.8316","202512","22","22,250","4","개인","개인","2016","등촌로 118-1","-","중개거래","서울 강서구","25.12.31"
"1117","서울특별시 양천구 목동","713-14","0713","0014","엠펠리체","26.1200","12.7293","202512","22","22,500","6","개인","개인","2016","등촌로 118-1","-","중개거래","서울 강서구","25.12.31"
"1118","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","21.9400","15.8000","202512","22","27,394","5","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
"1119","서울특별시 양천구 목동","528-25","0528","0025","더엘세컨드","22.1600","15.9500","202512","22","28,383","5","공공기관","법인","2025","목동중앙본로32길 29","-","직거래","-","25.12.26"
